jobTitle,companyName,salary,skills,jobUrl,approvedOn,expiredOn
ERP Developer F&O,ILA Vietnam,Thương lượng,"MS SQL, ASP.NET, Apis And Integration, Dynamics 365, Dynamics AX 2012",https://www.vietnamworks.com/erp-developer-fando-1971647-jv,2025-11-24T14:22:57+07:00,2025-12-24T23:59:59+07:00
Nhân Viên Phân Tích Và Phát Triển Hệ Thống (Full Stack Developer),Foster Electric (Bac Ninh) Co. Ltd,Thương lượng,"Application Development, Business Analysis, Communication Skills, MS SQL DBA, RESTful API",https://www.vietnamworks.com/nhan-vien-phan-tich-va-phat-trien-he-thong-full-stack-developer-1970875-jv,2025-11-24T15:16:17+07:00,2025-12-24T23:59:59+07:00
"[Sign-On Bonus] Senior .NET Backend Engineer, Storefront eCommerce Platform (Total Annual Compensation $55,000)",Crossian Việt Nam,Thương lượng,".Net Core, Agile, C#, Microservices, PostgreSQL",https://www.vietnamworks.com/sign-on-bonus-senior-net-backend-engineer-storefront-ecommerce-platform-total-annual-compensation-dollar55000-1973897-jv,2025-11-24T14:04:21+07:00,2025-12-24T23:59:59+07:00
Senior Quality Engineer (Up to 30 Months of Salary Annually),Crossian Việt Nam,Thương lượng,"Automation Testing, Quality Engineer, Agile Methodologies, Quality Assurance, Software Testing",https://www.vietnamworks.com/senior-quality-engineer-up-to-30-months-of-salary-annually--1973903-jv,2025-11-24T14:03:51+07:00,2025-12-24T23:59:59+07:00
IT Specialized Korean–Vietnamese Interpreter / Translator (Up to 40 Mil Vnd)-Contract 6 Months,Công Ty TNHH LOTTE C&F Vietnam,Thương lượng,"TOPIK LEVEL 5, Interpretation, Korea for communication, Technical Interpretation, API",https://www.vietnamworks.com/it-specialized-korean-vietnamese-interpreter-translator-up-to-40-mil-vnd-contract-6-months-1990752-jv,2025-12-08T17:24:52+07:00,2026-01-07T23:59:59+07:00
Chuyên Viên Lập Trình ERP,Công Ty Cổ Phần Tập Đoàn An Phát Holdings,Thương lượng,"API Integration, Kỹ năng giao tiếp, Kỹ năng giao tiếp, Lập Trình Python, MariaDB, SQL",https://www.vietnamworks.com/chuyen-vien-lap-trinh-erp-1990416-jv,2025-12-08T08:05:15+07:00,2026-01-07T23:59:59+07:00
Nhân Viên Kinh Doanh Giải Pháp CNTT (Thu Nhập 10 – 15 Triệu/tháng + Thưởng),CÔNG TY CỔ PHẦN I.P.L,Thương lượng,"Báo Giá, Giải Pháp Kỹ Thuật, Khách Hàng Doanh Nghiệp, Kỹ Thuật, Lập Hồ Sơ Thầu",https://www.vietnamworks.com/nhan-vien-kinh-doanh-giai-phap-cntt-thu-nhap-10-15-trieuthang-thuong-1979450-jv,2025-12-08T10:01:04+07:00,2026-01-07T23:59:59+07:00
Chuyên Gia Quản Trị Danh Mục (Mảng Thu Hồi Nợ) - Hồ Chí Minh - Id471,VPBank - Https://tuyendung.vpbank.com.vn/,Thương lượng,"Xử Lý Nợ, Phân Tích Báo Cáo, kiểm soát",https://www.vietnamworks.com/chuyen-gia-quan-tri-danh-muc-mang-thu-hoi-no-ho-chi-minh-id471-1976480-jv,2025-12-08T09:39:07+07:00,2026-01-07T23:59:59+07:00
Senior Allegro PCB Layout Design Engineer,"Interface Masters Technologies, Inc.",Thương lượng,"Allegro PCB Design, OrCAD, Analytical Skills, English, PCB Layout",https://www.vietnamworks.com/senior-allegro-pcb-layout-design-engineer-1974114-jv,2025-12-08T13:22:42+07:00,2026-01-07T23:59:59+07:00
Head Of Data Platform Center Id672,VPBank - Https://tuyendung.vpbank.com.vn/,Thương lượng,"Change Management, Data Architecture, Data Science, Leadership, Product Management",https://www.vietnamworks.com/head-of-data-platform-center-id672-1974976-jv,2025-12-08T09:33:51+07:00,2026-01-07T23:59:59+07:00
"Nhân Viên Kỹ Thuật [Điện, Điện – Điện Tử; Tự Động Hóa; Điện Tử - Viễn Thông; Điều Khiển Học Kỹ Thuật; Cơ Điện Tử..]",Công Ty Cổ Phần Biển Bạc,Thương lượng,"Điện, Điện Tử, Tự Động Hóa, Điện Tử Viễn Thông, Tiếng Anh",https://www.vietnamworks.com/nhan-vien-ky-thuat-dien-dien-dien-tu-tu-dong-hoa-dien-tu-vien-thong-dieu-khien-hoc-ky-thuat-co-dien-tu-1990439-jv,2025-12-08T13:13:39+07:00,2026-01-07T23:59:59+07:00
Portfolio Management Expert Id428,VPBank - Https://tuyendung.vpbank.com.vn/,Thương lượng,"Project Management, Planning, Execution Management, Portfolio Management, It",https://www.vietnamworks.com/portfolio-management-expert-id428-1977155-jv,2025-12-08T09:41:47+07:00,2026-01-07T23:59:59+07:00
Backend Java Developer Id732,VPBank - Https://tuyendung.vpbank.com.vn/,Thương lượng,"Java Spring Framework, Java Spring Boot, Java, It, Spring",https://www.vietnamworks.com/backend-java-developer-id732-1977158-jv,2025-12-08T09:44:47+07:00,2026-01-07T23:59:59+07:00
Software Engineer Edge Devices & Network Systems (Linux / Embedded OS),"Toshiba Software Development (Vietnam) CO., LTD",Thương lượng,"C/C++ Programming, Linux Kernel, Embedded Systems, Network Protocols, Linux Embedded",https://www.vietnamworks.com/software-engineer-edge-devices-andamp-network-systems-linux-embedded-os-1982911-jv,2025-11-18T10:46:30+07:00,2025-12-18T23:59:59+07:00
Chuyên viên Vận hành Hạ tầng Truyền dẫn,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Chủ Động Học Hỏi, Hạ Tầng, Vận Hành Hạ Tầng, Đọc Tiếng Anh, Phối Hợp Với Isps",https://www.vietnamworks.com/chuyen-vien-van-hanh-ha-tang-truyen-dan-1982943-jv,2025-11-18T10:29:58+07:00,2025-12-18T23:59:59+07:00
Chuyên viên Vận hành Hạ tầng Truyền dẫn,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Chủ Động Học Hỏi, Hạ Tầng, Vận Hành Hạ Tầng, Đọc Tiếng Anh, Phối Hợp Với Isps",https://www.vietnamworks.com/chuyen-vien-van-hanh-ha-tang-truyen-dan-1982943-jv,2025-11-18T10:29:58+07:00,2025-12-18T23:59:59+07:00
Senior Full-Stack Developer (Python),CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Collaboration, Full Stack Development, Python Programming, RESTful API",https://www.vietnamworks.com/senior-full-stack-developer-python-1986387-jv,2025-11-27T10:33:05+07:00,2025-12-27T23:59:59+07:00
Giám Đốc Công Nghệ Thông Tin (CIO),Công Ty Cổ Phần Gemadept,Thương lượng,"Quản Trị Rủi Ro, Phân Tích Chiến Lược, Bảo Mật Hệ Thống, Giám Sát Ngân Sách, IT Governance",https://www.vietnamworks.com/giam-djoc-cong-nghe-thong-tin-cio-1989402-jv,2025-12-04T10:58:54+07:00,2026-01-03T23:59:59+07:00
"Chuyên Viên Phát Triển và Vận Hành Hệ Thống, Nhóm Chuyên Môn Cổng Thanh Toán",Công Ty Cổ Phần Thanh Toán Quốc Gia Việt Nam,Thương lượng,"Java Development, Java Development, Java Development, JavaScript, Kỹ Thuật, SQL, Vận Hành Hệ Thống",https://www.vietnamworks.com/chuyen-vien-phat-trien-va-van-hanh-he-thong-nhom-chuyen-mon-cong-thanh-toan-1989436-jv,2025-12-04T10:50:42+07:00,2026-01-03T23:59:59+07:00
TMO - Data Analytics Manager,Ngân Hàng TMCP Á Châu (ACB),Thương lượng,"Communication, Data Analysis, Data Visualization, Python Programming, SQL",https://www.vietnamworks.com/tmo-data-analytics-manager-1981159-jv,2025-12-15T10:29:56+07:00,2026-01-14T23:59:59+07:00
TMO - Data Engineer Manager,Ngân Hàng TMCP Á Châu (ACB),Thương lượng,"Communication, Data Architecture, Spark, SQL, Python/Scala",https://www.vietnamworks.com/tmo-data-engineer-manager-1981160-jv,2025-12-15T10:30:01+07:00,2026-01-14T23:59:59+07:00
TMO - Data Architect Manager,Ngân Hàng TMCP Á Châu (ACB),Thương lượng,"Cloud, Data Architecture, Data Modeling, NoSQL, NoSQL, SQL",https://www.vietnamworks.com/tmo-data-architect-manager-1981163-jv,2025-12-15T10:30:06+07:00,2026-01-14T23:59:59+07:00
TMO - Data Science Manager,Ngân Hàng TMCP Á Châu (ACB),Thương lượng,"Data Analysis, Data Science, Data Visualization, Machine Learning, Python",https://www.vietnamworks.com/tmo-data-science-manager-1981169-jv,2025-12-15T11:16:50+07:00,2026-01-14T23:59:59+07:00
Giám đốc Kiến trúc Hệ thống,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Leadership Management, Python Programming, Systems Architecture, Cloud Native Deployment",https://www.vietnamworks.com/giam-djoc-kien-truc-he-thong-1990983-jv,2025-12-09T10:36:47+07:00,2026-01-08T23:59:59+07:00
Data Science Specialist,FE CREDIT,Thương lượng,"Kỹ năng giao tiếp, Kỹ năng giao tiếp, Phân Tích Dữ Liệu, Phân Tích Kỹ Thuật Thực Dụng, Xây Dựng Mô Hình, Xử Lý Dữ Liệu",https://www.vietnamworks.com/data-science-specialist-1988531-jv,2025-12-02T10:57:21+07:00,2026-01-01T23:59:59+07:00
Senior UI/UX Designer (Must Have 3 Years Experience in Ux-Ui Design),Văn Phòng Đại Diện Max Biocare Tại Hà Nội,Thương lượng,"Website Design, UX Design, UI Design, Adobe Photoshop, Adobe Illustrator",https://www.vietnamworks.com/senior-ui-ux-designer-must-have-3-years-experience-in-ux-ui-design--1993243-jv,2025-12-16T10:55:45+07:00,2026-01-15T23:59:59+07:00
Chuyên viên Quản trị Mạng kết nối (All level) - Network Administrator - Khối Công nghệ thông tin (HO25.506),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Checkpoint, Cisco, HP Servers, Juniper",https://www.vietnamworks.com/chuyen-vien-quan-tri-mang-ket-noi-all-level-network-administrator-khoi-cong-nghe-thong-tin-ho25-506-1993179-jv,2025-12-16T10:00:45+07:00,2026-01-15T23:59:59+07:00
CHUYÊN VIÊN CHÍNH SÁCH NHÂN SỰ (HRIS - PHỤ TRÁCH QUẢN TRỊ DỮ LIỆU NHÂN SỰ) - TT. QUẢN TRỊ NGUỒN NHÂN LỰC,Sacombank – Ngân Hàng TMCP Sài Gòn Thương Tín,Thương lượng,"HR Analyst, HRIS, HRIS Oracle, IHRP, Quản Trị Nguồn Nhân Lực",https://www.vietnamworks.com/chuyen-vien-chinh-sach-nhan-su-hris-phu-trach-quan-tri-du-lieu-nhan-su-tt-quan-tri-nguon-nhan-luc-1986132-jv,2025-11-26T16:27:40+07:00,2025-12-26T23:59:59+07:00
Senior/middle QC Engineer/ Tester,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Giao Tiếp, Kiểm Thử, Kiểm Tra Phần Mềm, Test Automation Tools, Viết Test Case",https://www.vietnamworks.com/seniormiddle-qc-engineer-tester-1986956-jv,2025-11-28T10:00:22+07:00,2025-12-28T23:59:59+07:00
"Expert, Site Reliability Engineering (Techcom Life)",Techcombank,Thương lượng,"Tài Chính Ngân Hàng, Site Reliability Engineering, IT Infrastructure, Incident Management, IT Development",https://www.vietnamworks.com/expert-site-reliability-engineering-techcom-life-1990175-jv,2025-12-05T16:44:57+07:00,2026-01-04T23:59:59+07:00
Solution Architect,Công Ty Cổ Phần Vinsmart Future,Thương lượng,"Solution Architecture, Microservices, Java, Cloud, Golang",https://www.vietnamworks.com/solution-architect--1984787-jv,2025-11-24T09:05:12+07:00,2025-12-24T23:59:59+07:00
TMO - Chuyên Gia Thiết Kế Giải Pháp (Số Hóa Hành Trình Tích Lũy & Đầu Tư),Ngân Hàng TMCP Á Châu (ACB),Thương lượng,"Phân Tích Nghiệp Vụ, Quản Lý Rủi Ro, Thiết Kế Giải Pháp, Tư Duy Hệ Thống, Digital Product Execution",https://www.vietnamworks.com/tmo-chuyen-gia-thiet-ke-giai-phap-so-hoa-hanh-trinh-tich-luy-and-djau-tu-1984789-jv,2025-11-24T09:59:37+07:00,2025-12-24T23:59:59+07:00
3D Artist,Shuttlerock Vietnam,Thương lượng,"Blender, Adobe Photoshop, Adobe Illustrator, 3D Motion Design, Teamwork",https://www.vietnamworks.com/3d-artist-1985418-jv,2025-11-25T11:29:51+07:00,2025-12-25T23:59:59+07:00
Senior Product Manager (Chat Function),Công Ty Cổ Phần Vinsmart Future,Thương lượng,"Product Manager, Communication System Knowledge",https://www.vietnamworks.com/senior-product-manager-chat-function-1983801-jv,2025-11-20T09:24:40+07:00,2025-12-20T23:59:59+07:00
Product Owner,Techcombank,Thương lượng,"Analytical Thinking, Backlog Management, Product Management, Product Testing",https://www.vietnamworks.com/product-owner-1983414-jv,2025-11-19T09:48:12+07:00,2025-12-19T23:59:59+07:00
Bosch Internship Program 2026 (Open for Both Embedded & IT Software Domains),Bosch Global Software Technologies Company Limited,Thương lượng,"IT Software, English, Data Engineering",https://www.vietnamworks.com/bosch-internship-program-2026-open-for-both-embedded-and-it-software-domains-1975600-jv,2025-12-01T11:02:57+07:00,2025-12-31T23:59:59+07:00
Nhân Viên Kiểm Thử Phần Mềm - Junior Tester,Vietnamworks' Client,Thương lượng,"Agile, MySQL, Testing, Test Cases, SQL",https://www.vietnamworks.com/nhan-vien-kiem-thu-phan-mem-junior-tester--1987867-jv,2025-12-01T08:25:01+07:00,2025-12-31T23:59:59+07:00
Head Of Data Architecture & Governance Department,FE CREDIT,Thương lượng,"Analytical Skills, Data Management, Data Quality Assessment, SQL",https://www.vietnamworks.com/head-of-data-architecture-and-governance-department-1990932-jv,2025-12-09T09:33:08+07:00,2026-01-08T23:59:59+07:00
Giám đốc các sản phẩm về AI,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"AI application, Budget Management, Budget Management, Leadership, Product Management, Strategic Planning",https://www.vietnamworks.com/giam-djoc-cac-san-pham-ve-ai-1990930-jv,2025-12-09T09:23:37+07:00,2026-01-08T23:59:59+07:00
Chuyên viên Giải Pháp Nghiệp Vụ ( BA Lead),Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),Thương lượng,"Business Analysis, Communication Skills, Software Process Development, Software Prototyping, UML Design",https://www.vietnamworks.com/chuyen-vien-giai-phap-nghiep-vu-ba-lead-1993171-jv,2025-12-16T09:46:47+07:00,2026-01-15T23:59:59+07:00
Kỹ Sư Giải Pháp Nghiệp Vụ,Tập Đoàn Công Nghiệp - Viễn Thông Quân Đội (Viettel Group),Thương lượng,"Giao Tiếp, Mô Hình Hóa Nghiệp Vụ, Phân Tích Nghiệp Vụ, Tư Duy Phản Biện, Xây Dựng Mô Hình",https://www.vietnamworks.com/ky-su-giai-phap-nghiep-vu-1993165-jv,2025-12-16T09:37:03+07:00,2026-01-15T23:59:59+07:00
Data Engineer and Dashboard Senior Staff (Long An),Công Ty TNHH Japfa Comfeed Việt Nam,Thương lượng,"English Communication, Cloud Platforms, Data Modeling, BI Tools, Data Engineering",https://www.vietnamworks.com/data-engineer-and-dashboard-senior-staff-long-an--1980706-jv,2025-12-16T09:17:59+07:00,2026-01-15T23:59:59+07:00
"(Đống Đa, HN) iOS Dev (Swift, Flutter)","Neos Vietnam International Co., Ltd",Thương lượng,"Swift UI, Ios/Android, Swift, Flutter, Mobile Apps",https://www.vietnamworks.com/dong-da-hn-ios-dev-swift-flutter-1993144-jv,2025-12-16T09:16:48+07:00,2026-01-15T23:59:59+07:00
Senior Business Analyst,Công Ty Cổ Phần Vinsmart Future,Thương lượng,"Business Analysis, Agile Scrum model, Product Owner, Data Analys",https://www.vietnamworks.com/senior-business-analyst--1986307-jv,2025-11-27T08:54:20+07:00,2025-12-27T23:59:59+07:00
Data Product Owner – Data Platform & Analytics,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Business Acumen, Communication Skills, Mobile App Design, product owner, Data Lifecycle",https://www.vietnamworks.com/data-product-owner-data-platform-and-analytics-1986310-jv,2025-11-27T08:56:56+07:00,2025-12-27T23:59:59+07:00
Chuyên Viên Phân Tích Nghiệp Vụ (Tốt Nghiệp Kế Toán/kiểm Toán),MISA Jointstock Company,Thương lượng,"Bussiness Analyst, IT Phần Mềm, Kế Toán, Kiểm Toán, Phân Tích Nghiệp Vụ",https://www.vietnamworks.com/chuyen-vien-phan-tich-nghiep-vu-tot-nghiep-ke-toan-kiem-toan-1989377-jv,2025-12-04T08:22:02+07:00,2026-01-03T23:59:59+07:00
SAP PLM Method Developer,Hella Vietnam,Thương lượng,"Life Cycle Assessment, Life Cycle Planning, Lifecycle Management, New Product Management, Product Management",https://www.vietnamworks.com/sap-plm-method-developer-1991245-jv,2025-12-09T17:19:35+07:00,2026-01-08T23:59:59+07:00
Backend Developer,Navigos Group,Thương lượng,"Golang, Node.JS, PHP, AI/ML, Cloud",https://www.vietnamworks.com/backend-developer--1989227-jv,2025-12-03T15:23:51+07:00,2026-01-02T23:59:59+07:00
Senior Project Manager / Product Manager,CÔNG TY CỔ PHẦN VINSMART FUTURE,Thương lượng,"Agile Scrum, Giao Tiếp Tiếng Anh, Phân Tích Dữ Liệu, Phát Triển Dự Án, Quản Trị Đội Ngũ",https://www.vietnamworks.com/senior-project-manager-product-manager-1985285-jv,2025-11-24T17:56:02+07:00,2025-12-24T23:59:59+07:00
IT Helpdesk Staff (Fresh Graduate),B.Braun Vietnam Company Ltd.,Thương lượng,"IT Helpdesk, IT Support, End-User Support, Good English Skills, Công Nghệ Thông Tin",https://www.vietnamworks.com/it-helpdesk-staff-fresh-graduate-1976832-jv,2025-12-01T17:25:18+07:00,2025-12-31T23:59:59+07:00
Software Engineer,Sony Electronics Vietnam,Thương lượng,"SQL Server, Web Development, Python, JavaScript, Java",https://www.vietnamworks.com/software-engineer--1986550-jv,2025-11-27T17:25:41+07:00,2025-12-27T23:59:59+07:00
Senior Back-End Developer,Shinhan Securities Vietnam,Thương lượng,"Oracle SQL, PostgreSQL, C++, Backend, API Development, Backend",https://www.vietnamworks.com/senior-back-end-developer-1986395-jv,2025-11-27T10:59:18+07:00,2025-12-27T23:59:59+07:00
SAP Senior Consultant - SAP SD (Sales and Distribution) Implementation,Deloitte Consulting SEA,Thương lượng,"SAP, Consulting, Information Technology, SAP Consulting, Manufacturing Operations",https://www.vietnamworks.com/sap-senior-consultant-sap-sd-sales-and-distribution-implementation--1985359-jv,2025-11-25T10:14:42+07:00,2025-12-25T23:59:59+07:00
Chuyên viên Quản trị Cơ sở Dữ liệu - Database Administrator - Khối Công nghệ thông tin (HO25.496),Ngân Hàng Thương Mại Cổ Phần Quân Đội - MB,Thương lượng,"Bash Shell, ETL Tool, Linux Administration, Linux Administration, Linux Administration, MongoDB, SQL Server, SQL Server",https://www.vietnamworks.com/chuyen-vien-quan-tri-co-so-du-lieu-database-administrator-khoi-cong-nghe-thong-tin-ho25-496-1986687-jv,2025-11-27T15:48:17+07:00,2025-12-27T23:59:59+07:00
Senior ERP Functional Consultant (Finance & Accounting),Dezan Shira & Cộng Sự Việt Nam,Thương lượng,"Accounting Standards, ERP System, Financial Processes Management, ERP Consulting, Microsoft Dynamics 365",https://www.vietnamworks.com/senior-erp-functional-consultant-finance-accounting-1989297-jv,2025-12-03T17:17:11+07:00,2026-01-02T23:59:59+07:00
Trưởng Phòng Quản Trị Kiến Trúc Công Nghệ - K.CNTT,Ngân Hàng TMCP Đại Chúng Việt Nam,Thương lượng,"Công Nghệ Thông Tin, Giải Quyết Vấn Đề, Giao Tiếp Tiếng Anh, Quản Lý Dự Án, Quản Lý Kiến Trúc",https://www.vietnamworks.com/truong-phong-quan-tri-kien-truc-cong-nghe-k-cntt-1992582-jv,2025-12-12T17:15:13+07:00,2026-01-11T23:59:59+07:00
Chuyên Gia Chuyển Đổi Công Nghệ - K.CNTT,Ngân Hàng TMCP Đại Chúng Việt Nam,Thương lượng,"Công Nghệ Thông Tin, Giải Quyết Vấn Đề, Giao Tiếp Tiếng Anh, Phân Tích Chiến Lược, Quản Lý Dự Án",https://www.vietnamworks.com/chuyen-gia-chuyen-djoi-cong-nghe-k-cntt-1992589-jv,2025-12-12T17:14:07+07:00,2026-01-11T23:59:59+07:00
Chuyên Viên Phát Triển Nền Tảng HOME Cấp 2,Ngân Hàng TMCP Đầu Tư Và Phát Triển Việt Nam (BIDV),Thương lượng,"Tài Chính, Dịch Vụ Ngân Hàng, Phát Triển Sản Phẩm, Product Management, Xây Dựng Sản Phẩm Số",https://www.vietnamworks.com/chuyen-vien-phat-trien-nen-tang-home-cap-2-1988319-jv,2025-12-01T17:18:10+07:00,2025-12-31T23:59:59+07:00
Product Owner,Công Ty Cổ Phần Vinsmart Future,Thương lượng,"UI/UX, Agile, Scrum, Product Development, Product Management",https://www.vietnamworks.com/product-owner--1984593-jv,2025-11-21T17:46:55+07:00,2025-12-21T23:59:59+07:00
